
Clock type: CPU
Ordered by: totaltime, desc

name                                                                                                                      ncall       tsub      ttot      tavg      
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/frame.py:6122 DataFrame.duplicated        1           0.000114  0.006079  0.006079
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1042 is_numeric_v_string_like  450         0.004308  0.006073  0.000013
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1747 pandas_dtype        480         0.003161  0.006044  0.000013
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/connection.py:37 create_connection       5           0.000216  0.006011  0.001202
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/json/_json.py:1 <module>                    1           0.000131  0.005983  0.005983
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/jwt.py:76 encode                          2           0.000157  0.005974  0.002987
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/jobs.py:1041 Job.jobid                      604         0.002474  0.005969  0.000010
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/retry/__init__.py:1 <module>                          1           0.000023  0.005914  0.005914
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/inspect.py:2999 Signature.parameters                                4017        0.005903  0.005903  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/api.py:1 <module>               1           0.000035  0.005890  0.005890
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/parser.py:22 is_newline                     4133        0.005885  0.005885  0.000001
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/extras.py:234 _fromnxfunction_allargs.__init__  10          0.000043  0.005880  0.000588
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/window/expanding.py:1 <module>            1           0.000033  0.005857  0.005857
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/extras.py:238 _fromnxfunction_allargs.getdoc  10          0.000109  0.005837  0.000584
<frozen importlib._bootstrap_external>:542 SourceFileLoader._check_name_wrapper                                           764/763     0.003315  0.005769  0.000008
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/scanner.py:279 OrderedLoader.stale_possible_simple_keys  2893        0.005754  0.005754  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/scanner.py:1311 OrderedLoader.scan_plain_spaces  164         0.002163  0.005729  0.000035
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/_default.py:422 _apply_quota_project_id   4           0.000030  0.005716  0.001429
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/multiprocessing/process.py:189 _MainProcess.name                    3777        0.005704  0.005704  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/parser.py:154 Localrules.colon              520         0.002075  0.005702  0.000011
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/plotting/__init__.py:1 <module>                1           0.000023  0.005681  0.005681
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/os.py:816 fsdecode                                                  768         0.003715  0.005659  0.000007
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:149 _isna               457         0.003235  0.005658  0.000012
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/parser.py:120 Python.subautomaton           566         0.002426  0.005643  0.000010
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/scimath.py:1 <module>                       1           0.000145  0.005629  0.005629
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/__init__.py:1 <module>                    1           0.000040  0.005576  0.005576
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/exceptions.py:157 <genexpr>                 3471        0.005560  0.005560  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/multiprocessing/process.py:37 current_process                       3777        0.005558  0.005558  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/typing.py:1126 <genexpr>                                            227         0.000733  0.005554  0.000024
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/requests/__init__.py:1 <module>     1           0.000015  0.005540  0.005540
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/extensions.py:1465 GeneralNames     1           0.000127  0.005531  0.005531
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/sre_parse.py:355 _escape                                            477         0.003778  0.005499  0.000012
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/window/expanding.py:45 Expanding          1           0.000327  0.005490  0.005490
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/series.py:201 Series                      1           0.000455  0.005476  0.005476
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/copy.py:227 _deepcopy_dict                                          32          0.000913  0.005466  0.000171
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/args.py:1 <module>                           1           0.000033  0.005464  0.005464
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/crypt/_cryptography_rsa.py:109 RSASigner.sign  2           0.000028  0.005449  0.002725
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/enum.py:222 <setcomp>                                               25          0.003200  0.005444  0.000218
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/request.py:1 <module>                    1           0.000027  0.005441  0.005441
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/flags.py:47 Flags.__init__                1524        0.005439  0.005439  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/_http.py:1 <module>              1           0.000022  0.005422  0.005422
..conda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/rsa.py:492 _RSAPrivateKey.sign  2           0.000027  0.005403  0.002701
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/pytables.py:1 <module>                      1           0.000200  0.005394  0.005394
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/datetimelike.py:1 <module>         1           0.000125  0.005356  0.005356
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/api.py:1 <module>                            1           0.000012  0.005349  0.005349
<frozen importlib._bootstrap_external>:1485 FileFinder.__init__                                                           112         0.001718  0.005344  0.000048
..u/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/asymmetric/utils.py:1 <module>  1           0.000034  0.005330  0.005330
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:1382 DAG.update_checkpoint_dependencies  1           0.000014  0.005291  0.005291
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/constructor.py:67 OrderedLoader.construct_object  224/136     0.001567  0.005271  0.000024
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/common/__init__.py:252 <dictcomp>           1966        0.005260  0.005260  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/util/version/__init__.py:1 <module>            1           0.000100  0.005249  0.005249
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/inspect.py:1672 currentframe                                        604         0.003385  0.005231  0.000009
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/scanner.py:545 OrderedLoader.fetch_value         111         0.002208  0.005210  0.000047
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/requests/download.py:1 <module>  1           0.000041  0.005118  0.005118
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/fft/__init__.py:1 <module>                      1           0.000041  0.005076  0.005076
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/idna/core.py:1 <module>                               1           0.000075  0.005068  0.005068
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/blob.py:4374 _get_encryption_headers  2566        0.005043  0.005043  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/sparse/array.py:1 <module>         1           0.000161  0.005025  0.005025
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/base.py:1 <module>                 1           0.000060  0.004979  0.004979
..ntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/base.py:45 SingleBlockManager.__len__  303         0.001862  0.004968  0.000016
..nvs/snakemake/lib/python3.10/site-packages/pandas/core/array_algos/take.py:554 _take_preprocess_indexer_and_fill_value  455         0.002511  0.004944  0.000011
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/scanner.py:1416 OrderedLoader.scan_line_break    503         0.002248  0.004936  0.000010
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/excel/_base.py:1283 ExcelFile               1           0.000034  0.004921  0.004921
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/concat.py:1 <module>            1           0.000057  0.004921  0.004921
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/bucket.py:1 <module>             1           0.000094  0.004916  0.004916
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/retry/api.py:1 <module>                               1           0.000020  0.004883  0.004883
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/excel/_odswriter.py:1 <module>              1           0.000037  0.004881  0.004881
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/generic.py:349 Series.flags               3040        0.004873  0.004873  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/ops/__init__.py:172 flex_method_SERIES    22          0.000220  0.004862  0.000221
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/function_base.py:461 _add_docstring        313         0.001605  0.004843  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/logging/__init__.py:2071 getLogger                                  77          0.000519  0.004824  0.000063
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/npyio.py:1 <module>                         1           0.000152  0.004764  0.004764
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/socket.py:938 getaddrinfo                                           5           0.000435  0.004760  0.000952
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/oauth2/credentials.py:1 <module>               1           0.000028  0.004737  0.004737
..u/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/rsa.py:243 _rsa_sig_sign  2           0.000050  0.004734  0.002367
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/typing.py:1206 _TupleType.__getitem__                               18          0.000311  0.004680  0.000260
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:1515 <lambda>                         2327        0.004659  0.004659  0.000002
..ntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/_serialization.py:1 <module>  1           0.000050  0.004624  0.004624
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/constructor.py:410 SafeLoader.construct_yaml_map  62/32       0.000174  0.004609  0.000074
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/parsers/arrow_parser_wrapper.py:1 <module>  1           0.000022  0.004588  0.004588
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/experimental/__init__.py:1 <module>              1           0.000046  0.004554  0.004554
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/construction.py:802 is_empty_data         457         0.002949  0.004552  0.000010
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/requests/exceptions.py:1 <module>   1           0.000060  0.004521  0.004521
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/composer.py:88 OrderedLoader.compose_scalar_node  192         0.001762  0.004520  0.000024
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/expr.py:188 _filter_nodes     13          0.000199  0.004520  0.000348
